video_id,category,target,pro_margin,score_col,mean_need,max_need,mean_speech_density,mean_standard_slot_score,slot_frac,need_z,speech_z,slot_z,social_scene,proxy_collision,social_collision_boundary,social_need_boundary,social_only,slotable_inverse,surface,secondary_surface,reason,risk,compute_tier,person_terms,emotion_terms,spatial_terms,aesthetic_terms,action_terms,audio_overlap_proxy,question_prior,assistant_mode,assistant_reason,followup_pressure,hallucination_sensitive,depth_guard,needs_video_index,text_terms,identity_terms,depth_safety_terms,task_affordance,evidence_loop,task_reason,task_score,cooking_terms,howto_terms,completion_terms,navigation_terms,comment_terms,safety_terms,needs_current_state_monitoring,needs_human_or_community_layer
iZP6gjlr_nM_000113_000123,How-to & Instructional,1,-0.0329841077327728,clip_top3,0.3651598031319339,1.0,0.7094716999999999,0.1587704520030024,0.375,0.1645987753826959,0.7094716999999999,0.203983576653164,0.0,0.1167781729886794,0.1167781729886794,0.1645987753826959,0.0,0.7960164233468359,static_ad,none,low_collision_static_ad_is_probably_adequate,low,local,2,0,3,1,2,0.0714,how_do_i_do_this_or_what_step_is_next,verify_before_answer,question_likely_and_answer_is_hallucination_sensitive,0.373,True,False,False,0,4,0,stepwise_task_coach,step_index+completion_criteria+progress_feedback,howto_clip_needs_step_state_and_completion_feedback_not_description_only,0.5096,0,6,1,0,1,0,True,False
dlBeUWrse3I_000019_000029,How-to & Instructional,0,0.0166161954402923,clip_top3,0.4533881833763722,1.0,0.912678,0.0606627409871207,0.125,0.3667529263299425,0.912678,0.0779376938216651,0.0,0.3347273272969593,0.3347273272969593,0.3667529263299425,0.0,0.9220623061783348,static_ad,none,low_collision_static_ad_is_probably_adequate,low,local,5,0,3,0,2,0.102,how_do_i_do_this_or_what_step_is_next,verify_before_answer,question_likely_and_answer_is_hallucination_sensitive,0.514,True,False,False,0,6,0,stepwise_task_coach,step_index+completion_criteria+progress_feedback,howto_clip_needs_step_state_and_completion_feedback_not_description_only,0.466,0,5,0,0,0,0,True,False
wbOD_G3ttgU_000083_000093,How-to & Instructional,0,0.0137381553649902,clip_top3,0.7111216170060759,1.0,1.0,0.0,0.0,0.957287211350047,1.0,0.0,0.0,0.957287211350047,0.957287211350047,0.957287211350047,0.0,1.0,defer_replay,detail_chip,high_visual_need_but_no_audio_slot_for_linear_ad,medium,cached,0,0,1,2,0,0.1111,how_do_i_do_this_or_what_step_is_next,stateful_video_agent,likely_followup_requires_video_index_storyboard_or_history,0.7297,False,False,True,0,2,0,stepwise_task_coach,step_index+completion_criteria+progress_feedback,howto_clip_needs_step_state_and_completion_feedback_not_description_only,0.4523,0,3,0,0,6,0,True,False
A0e7Z55s8pE_000008_000018,How-to & Instructional,1,-0.0111806392669677,clip_top3,0.5817029254920545,1.0,0.945598143791692,0.0421117119934949,0.125,0.6607553513381451,0.945598143791692,0.0541038809366027,0.0,0.6248090337257773,0.6248090337257773,0.6607553513381451,0.0,0.9458961190633972,defer_replay,detail_chip,high_visual_need_but_no_audio_slot_for_linear_ad,medium,cached,2,0,0,2,1,0.24,how_do_i_do_this_or_what_step_is_next,stateful_video_agent,likely_followup_requires_video_index_storyboard_or_history,0.7699,False,False,True,0,4,0,stepwise_task_coach,step_index+completion_criteria+progress_feedback,howto_clip_needs_step_state_and_completion_feedback_not_description_only,0.3989,0,4,0,0,1,0,True,False
0m0-Q0zz_-c_000112_000122,How-to & Instructional,1,-0.0078331530094146,clip_top3,0.3159328276004982,1.0,0.4546201798201799,0.2437478395776368,0.5,0.0518069796511225,0.4546201798201799,0.3131600086241978,0.0,0.0235524984049337,0.0235524984049337,0.0518069796511225,0.0,0.6868399913758021,static_ad,none,low_collision_static_ad_is_probably_adequate,low,local,7,0,1,0,1,0.04,how_do_i_do_this_or_what_step_is_next,plain_description,low_followup_pressure_and_low_hallucination_sensitivity,0.3052,False,False,False,0,3,1,stepwise_task_coach,step_index+completion_criteria+progress_feedback,howto_clip_needs_step_state_and_completion_feedback_not_description_only,0.3693,0,6,1,0,0,0,True,False
OASCPKazLIM_000132_000142,How-to & Instructional,0,0.0124595463275909,clip_top3,0.3368695228996523,1.0,0.5787672862254802,0.2738382762596133,0.5,0.0997783903255071,0.5787672862254802,0.3518193109062689,0.0,0.0577484681926405,0.0577484681926405,0.0997783903255071,0.0,0.6481806890937312,static_ad,none,low_collision_static_ad_is_probably_adequate,low,local,2,0,2,0,1,0.1852,how_do_i_do_this_or_what_step_is_next,verify_before_answer,question_likely_and_answer_is_hallucination_sensitive,0.3365,True,True,False,0,4,2,stepwise_task_coach,step_index+completion_criteria+progress_feedback,howto_clip_needs_step_state_and_completion_feedback_not_description_only,0.338,0,6,0,0,0,0,True,False
N-LZPc27kjM_000229_000239,How-to & Instructional,0,0.050336629152298,clip_top3,0.4600612616726646,1.0,0.4403717999999999,0.3522958299999377,0.625,0.3820426831344321,0.4403717999999999,0.4526192533735647,0.0,0.1682408240487395,0.1682408240487395,0.3820426831344321,0.0,0.5473807466264353,static_ad,none,low_collision_static_ad_is_probably_adequate,low,local,4,0,0,0,2,0.1429,how_do_i_do_this_or_what_step_is_next,plain_description,low_followup_pressure_and_low_hallucination_sensitivity,0.1621,True,False,False,0,2,1,stepwise_task_coach,step_index+completion_criteria+progress_feedback,howto_clip_needs_step_state_and_completion_feedback_not_description_only,0.2688,0,7,0,0,0,0,True,False
HpRmj5ce32c_000001_000011,Sports,0,0.0097731947898864,clip_top3,0.6880281270219866,1.0,1.0,0.0,0.0,0.9043740234709504,1.0,0.0,0.0,0.9043740234709504,0.9043740234709504,0.9043740234709504,0.0,1.0,concise_cue,defer_replay,sports_or_action_clip_with_dense_audio_needs_commentary_residual_not_echo,medium,local,3,0,4,0,1,0.1818,who_has_the_ball_and_what_just_changed,verify_before_answer,question_likely_and_answer_is_hallucination_sensitive,0.657,True,True,True,0,6,2,watch_only_access,surface_router_output,no_strong_task_or_spatial_loop_detected,0.3628,0,0,0,2,0,0,False,False
lgJywzzdUC8_000000_000010,Event,1,-0.0120794773101806,clip_top3,0.6548200644550146,1.0,1.0,0.0,0.0,0.8282857208836157,1.0,0.0,0.0,0.8282857208836157,0.8282857208836157,0.8282857208836157,0.0,1.0,defer_replay,detail_chip,high_visual_need_but_no_audio_slot_for_linear_ad,medium,cached,0,1,2,3,1,0.075,what_detail_is_missing,verify_before_answer,question_likely_and_answer_is_hallucination_sensitive,0.6988,True,True,True,0,0,2,watch_only_access,surface_router_output,no_strong_task_or_spatial_loop_detected,0.3491,0,1,0,2,1,2,False,True
1-jIze6gy0g_000026_000036,How-to & Instructional,0,0.0335784107446671,clip_top3,0.4069432482703107,1.0,1.0,0.0,0.0,0.2603355083046615,1.0,0.0,0.0,0.2603355083046615,0.2603355083046615,0.2603355083046615,0.0,1.0,static_ad,none,low_collision_static_ad_is_probably_adequate,low,local,2,0,1,0,0,0.2174,how_do_i_do_this_or_what_step_is_next,plain_description,low_followup_pressure_and_low_hallucination_sensitivity,0.2825,False,False,False,0,1,1,watch_only_access,surface_router_output,no_strong_task_or_spatial_loop_detected,0.3269,0,2,0,1,0,0,False,False
bgt29znHCzs_000343_000353,Sports,1,-0.0296565890312194,clip_top3,0.5516602498693497,1.0,1.0,0.0,0.0,0.5919197729690832,1.0,0.0,0.0,0.5919197729690832,0.5919197729690832,0.5919197729690832,0.0,1.0,concise_cue,defer_replay,sports_or_action_clip_with_dense_audio_needs_commentary_residual_not_echo,low,local,4,0,3,3,0,0.1333,who_has_the_ball_and_what_just_changed,verify_before_answer,question_likely_and_answer_is_hallucination_sensitive,0.5821,True,True,True,0,4,2,watch_only_access,surface_router_output,no_strong_task_or_spatial_loop_detected,0.3065,0,0,0,2,1,0,False,False
D297atE3gag_000203_000213,How-to & Instructional,0,0.0235790014266967,clip_top3,0.3553167894100379,1.0,0.9296848,0.0155533363710869,0.0,0.1420458726069771,0.9296848,0.0199824661442928,0.0,0.132057888665443,0.132057888665443,0.1420458726069771,0.0,0.9800175338557072,static_ad,none,low_collision_static_ad_is_probably_adequate,low,local,4,0,2,0,3,0.1136,how_do_i_do_this_or_what_step_is_next,plain_description,low_followup_pressure_and_low_hallucination_sensitivity,0.2428,True,False,False,0,2,0,watch_only_access,surface_router_output,no_strong_task_or_spatial_loop_detected,0.3056,0,2,0,0,0,0,False,False
j6CgiNeWQwM_000842_000852,Food & Cooking,0,0.0081857740879058,clip_top3,0.3882535593353818,1.0,0.7237459999999999,0.1400204533824764,0.25,0.2175125732395371,0.7237459999999999,0.1798941334815565,0.0,0.157423854831822,0.157423854831822,0.2175125732395371,0.0,0.8201058665184435,static_ad,none,low_collision_static_ad_is_probably_adequate,low,local,1,0,0,0,1,0.1622,what_detail_is_missing,plain_description,low_followup_pressure_and_low_hallucination_sensitivity,0.268,False,False,False,0,1,0,watch_only_access,surface_router_output,no_strong_task_or_spatial_loop_detected,0.2192,11,1,0,0,0,4,False,False
jeweRSnAJeo_000050_000060,Film & Animation,0,0.0081632435321808,clip_top3,0.3152233923149393,1.0,0.7544452547452546,0.1270162852639757,0.25,0.0501814790196155,0.7544452547452546,0.1631867632451811,0.0,0.0378591787224474,0.0378591787224474,0.0501814790196155,0.0,0.8368132367548189,static_ad,none,low_collision_static_ad_is_probably_adequate,low,local,4,1,5,2,0,0.1333,what_visual_action_or_object_changed,verify_before_answer,question_likely_and_answer_is_hallucination_sensitive,0.4128,True,True,True,0,3,2,watch_only_access,surface_router_output,no_strong_task_or_spatial_loop_detected,0.209,1,0,0,2,0,0,False,False
GOH6fBhoi2o_000010_000020,Entertainment,1,-0.0434707105159759,clip_top3,0.2933221323535432,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,creator_qc,detail_chip,weak_grounding_margin_under_collision_requires_creator_verification,low,human,1,0,2,2,2,0.0323,who_changed_state_or_what_visual_reaction_matters,verify_before_answer,question_likely_and_answer_is_hallucination_sensitive,0.76,True,False,True,1,5,0,watch_only_access,surface_router_output,no_strong_task_or_spatial_loop_detected,0.2,0,0,0,0,1,0,False,False
rGQ64NXktF8_000006_000016,People & Vlogs,0,0.0486398637294769,clip_top3,0.7124013095476356,1.0,0.2374467999999999,0.6346911232873584,0.875,0.9602193195729998,0.2374467999999999,0.8154323664438609,1.0,0.228001004730786,1.228001004730786,1.960219319573,1.0,0.1845676335561391,static_ad,none,low_collision_static_ad_is_probably_adequate,low,local,2,0,4,1,2,0.4,who_is_present_and_what_are_they_doing,proactive_question_chip,historical_blv_question_prior_suggests_likely_followup,0.5284,False,False,False,0,1,0,watch_only_access,surface_router_output,no_strong_task_or_spatial_loop_detected,0.1728,0,0,0,0,0,0,False,False
iEAWgsSvJAE_000023_000033,Film & Animation,0,0.0338845551013946,clip_top3,0.4939429883716877,1.0,1.0,0.0,0.0,0.4596745253431575,1.0,0.0,0.0,0.4596745253431575,0.4596745253431575,0.4596745253431575,0.0,1.0,static_ad,none,low_collision_static_ad_is_probably_adequate,low,local,4,1,0,1,1,0.1935,what_visual_action_or_object_changed,plain_description,low_followup_pressure_and_low_hallucination_sensitivity,0.4503,True,False,True,1,4,0,watch_only_access,surface_router_output,no_strong_task_or_spatial_loop_detected,0.1627,0,1,0,0,1,0,False,False
RlfVK8z5wJ0_000000_000010,Sports,0,0.0069082975387573,clip_top3,0.4606773219017093,1.0,0.4409457,0.3110590930583837,0.625,0.3834542372419636,0.4409457,0.3996395144818169,0.0,0.1690824970586237,0.1690824970586237,0.3834542372419636,0.0,0.600360485518183,static_ad,none,low_collision_static_ad_is_probably_adequate,low,local,2,0,0,2,2,0.2581,who_has_the_ball_and_what_just_changed,plain_description,low_followup_pressure_and_low_hallucination_sensitivity,0.2626,False,False,True,0,2,0,watch_only_access,surface_router_output,no_strong_task_or_spatial_loop_detected,0.069,0,0,0,0,1,0,False,False
_TKzyWZHjm8_000002_000012,Health & Wellness,0,0.0220040082931518,clip_top3,0.4004360596631198,1.0,0.4667101898101897,0.2189490159323424,0.5,0.2454258478949863,0.4667101898101897,0.2812992141240817,1.0,0.1145427440553958,1.114542744055396,1.2454258478949862,1.0,0.7187007858759182,static_ad,none,low_collision_static_ad_is_probably_adequate,low,local,2,0,2,0,1,0.0541,is_the_body_position_or_safety_cue_correct,plain_description,low_followup_pressure_and_low_hallucination_sensitivity,0.3936,True,False,False,1,2,1,watch_only_access,surface_router_output,no_strong_task_or_spatial_loop_detected,0.0442,0,1,0,1,0,0,False,False
