clip_key,corpus,clip_idx,video_id,category,window_idx,start_s,end_s,scene_spatial_gap,agent_action_gap,control_gap,mean_visual_gap,peak_visual_gap,dominant_type,dominance_margin,visual_minus_control,raw_trs,route
external_ShSSAEfnyDs_000000_000010,external,,ShSSAEfnyDs_000000_000010,Entertainment,1,4.0,6.0,0.0814514354407756,0.028277093608860993,0.06228224649845049,0.0814514354407756,0.0814514354407756,scene_spatial,0.05317434183191461,0.01916918894232511,1,static_ad_ok_low_gap
external_ShSSAEfnyDs_000000_000010,external,,ShSSAEfnyDs_000000_000010,Entertainment,2,6.0,10.0,0.06771306714920677,0.021856977117132192,0.1076308778361369,0.06771306714920677,0.07000660010741289,scene_spatial,0.04585609003207458,-0.03991781068693012,2,static_ad_ok_low_gap
external_Xdz1cxEjLYc_000007_000017,external,,Xdz1cxEjLYc_000007_000017,Food & Cooking,0,0.0,3.0,0.02350804033005231,0.01678098099004462,0.052060049530526044,0.02350804033005231,0.03857209527759764,scene_spatial,0.006727059340007689,-0.028552009200473735,3,static_ad_ok_low_gap
external_Xdz1cxEjLYc_000007_000017,external,,Xdz1cxEjLYc_000007_000017,Food & Cooking,1,3.0,6.0,0.017408572799920807,0.00810706029651683,0.0806806682295111,0.017408572799920807,0.02265847365940521,scene_spatial,0.009301512503403978,-0.0632720954295903,3,static_ad_ok_low_gap
external_Xdz1cxEjLYc_000007_000017,external,,Xdz1cxEjLYc_000007_000017,Food & Cooking,2,6.0,9.0,0.06546042044939533,0.023460435118042484,0.7935609954974367,0.06546042044939533,0.1308651483421016,scene_spatial,0.04199998533135285,-0.7281005750480414,3,static_ad_ok_low_gap
external_Xdz1cxEjLYc_000007_000017,external,,Xdz1cxEjLYc_000007_000017,Food & Cooking,3,9.0,10.0,0.13495272105603096,0.03218665114742403,1.0960315792572792,0.13495272105603096,0.13495272105603096,scene_spatial,0.10276606990860693,-0.9610788582012483,1,static_ad_ok_low_gap
external_Z5w-wkrjHuw_000345_000355,external,,Z5w-wkrjHuw_000345_000355,Entertainment,0,0.0,3.6363636363636362,0.11200887597223877,0.03913553960450045,0.26808898026288974,0.11200887597223877,0.16099947420322014,scene_spatial,0.07287333636773832,-0.15608010429065097,4,static_ad_ok_low_gap
external_Z5w-wkrjHuw_000345_000355,external,,Z5w-wkrjHuw_000345_000355,Entertainment,1,3.6363636363636362,6.363636363636363,0.04791238084033996,0.02765577199520967,0.29173360452335967,0.04791238084033996,0.06674079798072574,scene_spatial,0.02025660884513029,-0.2438212236830197,3,static_ad_ok_low_gap
external_Z5w-wkrjHuw_000345_000355,external,,Z5w-wkrjHuw_000345_000355,Entertainment,2,6.363636363636363,9.09090909090909,0.05166134407035546,0.02602449799462773,0.3199297943815049,0.05166134407035546,0.06336893077905925,scene_spatial,0.02563684607572773,-0.26826845031114943,3,static_ad_ok_low_gap
external_Z5w-wkrjHuw_000345_000355,external,,Z5w-wkrjHuw_000345_000355,Entertainment,3,9.09090909090909,10.0,0.04179635670196502,0.17610657414701836,0.04153828636875301,0.17610657414701836,0.17610657414701836,agent_action,0.13431021744505334,0.13456828777826535,1,static_ad_ok_low_gap
external_ZcYB6tPK2Eo_000138_000148,external,,ZcYB6tPK2Eo_000138_000148,How-to & Instructional,0,0.0,3.0,0.286883284648063,0.2563696711744965,0.3136573172907716,0.29188106650828916,0.7005952820630961,scene_spatial,0.030513613473566514,-0.02677403264270861,3,layout_replay_or_scene_cue
external_ZcYB6tPK2Eo_000138_000148,external,,ZcYB6tPK2Eo_000138_000148,How-to & Instructional,1,3.0,6.0,0.11672634628708511,0.061808247852730015,0.21482475615758823,0.11672634628708511,0.14427247034489876,scene_spatial,0.0549180984343551,-0.09809840987050311,3,static_ad_ok_low_gap
external_ZcYB6tPK2Eo_000138_000148,external,,ZcYB6tPK2Eo_000138_000148,How-to & Instructional,2,6.0,9.0,0.23495312138799765,0.0696855891982957,0.35997780788805356,0.23495312138799765,0.33022924931178066,scene_spatial,0.16526753218970194,-0.1250246865000559,3,layout_replay_or_scene_cue
external_ZcYB6tPK2Eo_000138_000148,external,,ZcYB6tPK2Eo_000138_000148,How-to & Instructional,3,9.0,10.0,0.4475291623637454,0.05750174466633651,0.18565428415440488,0.4475291623637454,0.4475291623637454,scene_spatial,0.3900274176974089,0.2618748782093405,1,layout_replay_or_scene_cue
external__TKzyWZHjm8_000002_000012,external,,_TKzyWZHjm8_000002_000012,Health & Wellness,0,0.0,3.6363636363636362,0.7638086622939676,0.7170312784716032,0.09182053476854549,0.8007488246847471,1.321116843086283,scene_spatial,0.046777383822364405,0.6719881275254221,4,layout_replay_or_scene_cue
external__TKzyWZHjm8_000002_000012,external,,_TKzyWZHjm8_000002_000012,Health & Wellness,1,3.6363636363636362,6.363636363636363,0.12369456501054343,0.03022549334672971,0.17919033353130553,0.12369456501054343,0.19683098247220232,scene_spatial,0.09346907166381373,-0.0554957685207621,3,static_ad_ok_low_gap
external__TKzyWZHjm8_000002_000012,external,,_TKzyWZHjm8_000002_000012,Health & Wellness,2,6.363636363636363,9.09090909090909,0.2914227854699259,0.06076326049347136,0.4581139976599182,0.2914227854699259,0.38006118442483405,scene_spatial,0.23065952497645453,-0.16669121218999233,3,layout_replay_or_scene_cue
external__TKzyWZHjm8_000002_000012,external,,_TKzyWZHjm8_000002_000012,Health & Wellness,3,9.09090909090909,10.0,0.5379484887972357,0.9867366124508782,0.29563748015869373,0.9867366124508782,0.9867366124508782,agent_action,0.4487881236536425,0.6910991322921844,1,action_state_or_agent_cue
external__oAKCHh_Av4_000003_000013,external,,_oAKCHh_Av4_000003_000013,People & Vlogs,0,0.0,3.0,0.5848938744334736,0.36355689962253507,0.1062323906815561,0.5895745767629883,0.654070096417799,scene_spatial,0.22133697481093856,0.4786614837519175,3,layout_replay_or_scene_cue
external__oAKCHh_Av4_000003_000013,external,,_oAKCHh_Av4_000003_000013,People & Vlogs,1,3.0,6.0,0.33565143779775625,0.0871730850998486,0.04106400484618452,0.33565143779775625,0.4179588327775864,scene_spatial,0.24847835269790763,0.29458743295157175,3,layout_replay_or_scene_cue
external__oAKCHh_Av4_000003_000013,external,,_oAKCHh_Av4_000003_000013,People & Vlogs,2,6.0,9.0,0.14553710270198664,0.052938777629346435,0.20003369753128822,0.14553710270198664,0.18172130997798197,scene_spatial,0.09259832507264021,-0.05449659482930158,3,static_ad_ok_low_gap
external__oAKCHh_Av4_000003_000013,external,,_oAKCHh_Av4_000003_000013,People & Vlogs,3,9.0,10.0,0.09708325352522829,0.04118825737352738,0.5524394785599066,0.09708325352522829,0.09708325352522829,scene_spatial,0.055894996151700904,-0.4553562250346783,1,static_ad_ok_low_gap
external_bgt29znHCzs_000343_000353,external,,bgt29znHCzs_000343_000353,Sports,0,0.0,3.0,0.12028284044456079,0.07391803137836628,0.023862327722527017,0.12028284044456079,0.2211449725762975,scene_spatial,0.046364809066194515,0.09642051272203378,3,static_ad_ok_low_gap
external_bgt29znHCzs_000343_000353,external,,bgt29znHCzs_000343_000353,Sports,1,3.0,6.0,0.02884492827186021,0.020856779844363144,0.0308692558732598,0.029036966064296843,0.04160612174443101,scene_spatial,0.007988148427497066,-0.0020243276013995892,3,static_ad_ok_low_gap
external_bgt29znHCzs_000343_000353,external,,bgt29znHCzs_000343_000353,Sports,2,6.0,9.0,0.057771903119639346,0.0928663854929485,0.05495827785041348,0.09356006407077089,0.16213060964743486,agent_action,0.03509448237330915,0.037908107642535015,3,static_ad_ok_low_gap
external_bgt29znHCzs_000343_000353,external,,bgt29znHCzs_000343_000353,Sports,3,9.0,10.0,0.20026681582165062,0.2607039636667312,0.17577874740548605,0.2607039636667312,0.2607039636667312,agent_action,0.060437147845080585,0.08492521626124516,1,static_ad_ok_low_gap
external_c_gQ9CSaZY4_000000_000010,external,,c_gQ9CSaZY4_000000_000010,How-to & Instructional,0,0.0,3.6363636363636362,0.08245453807807698,0.08890654353430313,0.1028531388820497,0.093450725723673,0.12601248488429717,agent_action,0.006452005456226151,-0.01394659534774656,4,static_ad_ok_low_gap
external_c_gQ9CSaZY4_000000_000010,external,,c_gQ9CSaZY4_000000_000010,How-to & Instructional,1,3.6363636363636362,6.363636363636363,0.14830755851782598,0.061158426172741844,0.09153733488008209,0.14830755851782598,0.1784734759739166,scene_spatial,0.08714913234508415,0.056770223637743894,3,static_ad_ok_low_gap
external_c_gQ9CSaZY4_000000_000010,external,,c_gQ9CSaZY4_000000_000010,How-to & Instructional,2,6.363636363636363,9.09090909090909,0.23701761244352815,0.07144475998662714,0.24786306647425063,0.23701761244352815,0.352719957851357,scene_spatial,0.165572852456901,-0.010845454030722484,3,layout_replay_or_scene_cue
external_c_gQ9CSaZY4_000000_000010,external,,c_gQ9CSaZY4_000000_000010,How-to & Instructional,3,9.09090909090909,10.0,0.009329902811909485,0.008334266581051741,0.08192308169026519,0.009329902811909485,0.009329902811909485,scene_spatial,0.0009956362308577438,-0.0725931788783557,1,static_ad_ok_low_gap
external_crjesEwF0Ks_000197_000207,external,,crjesEwF0Ks_000197_000207,How-to & Instructional,0,0.0,3.0,0.2921260606933369,0.3500966335789501,0.04017584655679592,0.37791197076368716,0.9026884582180909,agent_action,0.05797057288561319,0.3099207870221542,3,action_state_or_agent_cue
external_crjesEwF0Ks_000197_000207,external,,crjesEwF0Ks_000197_000207,How-to & Instructional,1,3.0,6.0,0.16742260425682312,0.11732941154870451,0.020376354833876564,0.16742260425682312,0.19858790728581477,scene_spatial,0.050093192708118614,0.14704624942294656,3,static_ad_ok_low_gap
external_crjesEwF0Ks_000197_000207,external,,crjesEwF0Ks_000197_000207,How-to & Instructional,2,6.0,9.0,0.396494437492423,0.19356481910896864,0.06797998284547613,0.396494437492423,0.5277473347156051,scene_spatial,0.20292961838345439,0.3285144546469469,3,layout_replay_or_scene_cue
external_crjesEwF0Ks_000197_000207,external,,crjesEwF0Ks_000197_000207,How-to & Instructional,3,9.0,10.0,0.453471801455796,0.21880455934675047,0.11075583919815679,0.453471801455796,0.453471801455796,scene_spatial,0.23466724210904555,0.34271596225763923,1,layout_replay_or_scene_cue
external_d7_SY48r__8_000060_000070,external,,d7_SY48r__8_000060_000070,How-to & Instructional,0,0.0,3.0,0.1016167974293702,0.09330451341347878,0.038466055503471784,0.12182350054988338,0.15306314452424075,scene_spatial,0.008312284015891416,0.06315074192589842,3,static_ad_ok_low_gap
external_d7_SY48r__8_000060_000070,external,,d7_SY48r__8_000060_000070,How-to & Instructional,1,3.0,6.0,0.07470533017071361,0.10573633852177555,0.02854368411082268,0.10573633852177555,0.12870521995502282,agent_action,0.031031008351061942,0.07719265441095287,3,static_ad_ok_low_gap
external_d7_SY48r__8_000060_000070,external,,d7_SY48r__8_000060_000070,How-to & Instructional,2,6.0,9.0,0.33547762863479297,0.46171378665105695,0.09837594852896421,0.46171378665105695,0.8103542294017584,agent_action,0.12623615801626398,0.36333783812209275,3,action_state_or_agent_cue
external_d7_SY48r__8_000060_000070,external,,d7_SY48r__8_000060_000070,How-to & Instructional,3,9.0,10.0,0.8969573511016253,1.2900624561536096,0.27919515847412335,1.2900624561536096,1.2900624561536096,agent_action,0.39310510505198426,1.0108672976794861,1,action_state_or_agent_cue
external_dlBeUWrse3I_000019_000029,external,,dlBeUWrse3I_000019_000029,How-to & Instructional,0,0.0,3.0,0.3305730995214335,0.7387502478018396,0.04907124414522065,0.7387502478018396,1.3775210861939686,agent_action,0.40817714828040613,0.6896790036566189,3,action_state_or_agent_cue
external_dlBeUWrse3I_000019_000029,external,,dlBeUWrse3I_000019_000029,How-to & Instructional,1,3.0,6.0,0.16132197304186782,0.14147209416031914,0.043067566215932475,0.17420162068569744,0.2156658599594362,scene_spatial,0.019849878881548683,0.11825440682593535,3,static_ad_ok_low_gap
external_dlBeUWrse3I_000019_000029,external,,dlBeUWrse3I_000019_000029,How-to & Instructional,2,6.0,9.0,0.12240186782856044,0.10188510459960609,0.19998952179589655,0.12240186782856044,0.1417022440462622,scene_spatial,0.02051676322895435,-0.0775876539673361,3,static_ad_ok_low_gap
external_dlBeUWrse3I_000019_000029,external,,dlBeUWrse3I_000019_000029,How-to & Instructional,3,9.0,10.0,0.1375798230159352,0.08499661420060867,0.1619237571059846,0.1375798230159352,0.1375798230159352,scene_spatial,0.05258320881532652,-0.024343934090049424,1,static_ad_ok_low_gap
external_eb-ufaFcUas_000008_000018,external,,eb-ufaFcUas_000008_000018,Entertainment,0,0.0,3.6363636363636362,0.06003912314841034,0.05672824217655048,0.05315725330427448,0.06552357711416817,0.19568934385978232,scene_spatial,0.0033108809718598586,0.006881869844135857,4,static_ad_ok_low_gap
external_eb-ufaFcUas_000008_000018,external,,eb-ufaFcUas_000008_000018,Entertainment,1,3.6363636363636362,6.363636363636363,0.023862642583686016,0.013629244757887479,0.061647046297640506,0.023862642583686016,0.028615171895743585,scene_spatial,0.010233397825798537,-0.03778440371395449,3,static_ad_ok_low_gap
external_eb-ufaFcUas_000008_000018,external,,eb-ufaFcUas_000008_000018,Entertainment,2,6.363636363636363,9.09090909090909,0.05483391521913039,0.045961213148927614,0.08919509796030863,0.06228589418207853,0.09367550021574311,scene_spatial,0.008872702070202777,-0.034361182741178234,3,static_ad_ok_low_gap
external_eb-ufaFcUas_000008_000018,external,,eb-ufaFcUas_000008_000018,Entertainment,3,9.09090909090909,10.0,0.027120654651197618,0.027356071823360195,0.13309640298021808,0.027356071823360195,0.027356071823360195,agent_action,0.00023541717216257751,-0.10574033115685788,1,static_ad_ok_low_gap
external_g8Idd47kGqo_000037_000047,external,,g8Idd47kGqo_000037_000047,Entertainment,0,0.0,3.6363636363636362,0.1571570721093516,0.053339883328443194,0.06332077654332227,0.1571570721093516,0.18731378854546898,scene_spatial,0.1038171887809084,0.09383629556602932,4,static_ad_ok_low_gap
external_g8Idd47kGqo_000037_000047,external,,g8Idd47kGqo_000037_000047,Entertainment,1,3.6363636363636362,6.363636363636363,0.28530859262080394,0.08834100689696205,0.0978215787570103,0.28530859262080394,0.32294568693835013,scene_spatial,0.19696758572384188,0.18748701386379363,3,layout_replay_or_scene_cue
external_g8Idd47kGqo_000037_000047,external,,g8Idd47kGqo_000037_000047,Entertainment,2,6.363636363636363,9.09090909090909,0.5338536129864592,0.17170448814322203,0.4726150384130923,0.5338536129864592,0.6473849405803418,scene_spatial,0.36214912484323714,0.061238574573366844,3,layout_replay_or_scene_cue
external_g8Idd47kGqo_000037_000047,external,,g8Idd47kGqo_000037_000047,Entertainment,3,9.09090909090909,10.0,0.011974204697098978,0.020120598993562444,0.2662566947728203,0.020120598993562444,0.020120598993562444,agent_action,0.008146394296463466,-0.24613609577925788,1,static_ad_ok_low_gap
external_gFBO3zrod9Y_000005_000015,external,,gFBO3zrod9Y_000005_000015,People & Vlogs,0,0.0,3.0,0.08754581737747084,0.2402342988788417,0.038692213793003916,0.24625861558123122,0.5089267903187644,agent_action,0.15268848150137088,0.2015420850858378,3,action_state_or_agent_cue
external_gFBO3zrod9Y_000005_000015,external,,gFBO3zrod9Y_000005_000015,People & Vlogs,1,3.0,6.0,0.08142824836632319,0.08621481022932324,0.04962304442878843,0.10090426825227872,0.11778962559570172,agent_action,0.004786561863000055,0.03659176580053481,3,static_ad_ok_low_gap
external_gFBO3zrod9Y_000005_000015,external,,gFBO3zrod9Y_000005_000015,People & Vlogs,2,6.0,9.0,0.121964877931995,0.47515890808275607,0.028998071854267244,0.47515890808275607,0.5856489099335302,agent_action,0.35319403015076106,0.44616083622848884,3,action_state_or_agent_cue
external_gFBO3zrod9Y_000005_000015,external,,gFBO3zrod9Y_000005_000015,People & Vlogs,3,9.0,10.0,0.1138117476432362,0.34698876870519135,0.08926457350462347,0.34698876870519135,0.34698876870519135,agent_action,0.23317702106195515,0.2577241952005679,1,action_state_or_agent_cue
external_h8wsO9A9v_c_000016_000026,external,,h8wsO9A9v_c_000016_000026,People & Vlogs,0,0.0,3.6363636363636362,0.06070368644312088,0.032347407120286525,0.03713594374035675,0.0613330535372586,0.11173426288492394,scene_spatial,0.028356279322834355,0.023567742702764127,4,static_ad_ok_low_gap
external_h8wsO9A9v_c_000016_000026,external,,h8wsO9A9v_c_000016_000026,People & Vlogs,1,3.6363636363636362,6.363636363636363,0.02074471466497248,0.02216402033724348,0.05477092020705724,0.024095217927256996,0.027263081198414696,agent_action,0.0014193056722709985,-0.03260689986981376,3,static_ad_ok_low_gap
external_h8wsO9A9v_c_000016_000026,external,,h8wsO9A9v_c_000016_000026,People & Vlogs,2,6.363636363636363,9.09090909090909,0.05354295318177708,0.015911068305454523,0.12638798706764395,0.05354295318177708,0.07564994376384293,scene_spatial,0.037631884876322554,-0.07284503388586688,3,static_ad_ok_low_gap
external_h8wsO9A9v_c_000016_000026,external,,h8wsO9A9v_c_000016_000026,People & Vlogs,3,9.09090909090909,10.0,0.01314634842236384,0.13834739421470932,0.05236761742807139,0.13834739421470932,0.13834739421470932,agent_action,0.12520104579234548,0.08597977678663793,1,static_ad_ok_low_gap
external_heWD9j45Emw_000225_000235,external,,heWD9j45Emw_000225_000235,Music,0,0.0,3.0,0.03915194449322079,0.041847946446983975,0.05952631890558816,0.04509429219834985,0.06684485920708938,agent_action,0.002696001953763183,-0.017678372458604187,3,static_ad_ok_low_gap
external_heWD9j45Emw_000225_000235,external,,heWD9j45Emw_000225_000235,Music,1,3.0,6.0,0.035194876614571324,0.03754976698940434,0.07888238201544844,0.04442968750399823,0.07248538540209437,agent_action,0.002354890374833017,-0.041332615026044094,3,static_ad_ok_low_gap
external_heWD9j45Emw_000225_000235,external,,heWD9j45Emw_000225_000235,Music,2,6.0,9.0,0.06425102692598861,0.03175954507124538,0.13066489248327898,0.06425102692598861,0.1001261679589639,scene_spatial,0.03249148185474323,-0.06641386555729037,3,static_ad_ok_low_gap
external_heWD9j45Emw_000225_000235,external,,heWD9j45Emw_000225_000235,Music,3,9.0,10.0,0.04976514161861312,0.047081036886613026,0.10637033887464309,0.04976514161861312,0.04976514161861312,scene_spatial,0.002684104732000092,-0.05660519725602997,1,static_ad_ok_low_gap
external_iEAWgsSvJAE_000023_000033,external,,iEAWgsSvJAE_000023_000033,Film & Animation,0,0.0,3.6363636363636362,0.0839388305703195,0.043045196741010316,0.020872154118933478,0.08400377231685077,0.14202195657294703,scene_spatial,0.04089363382930919,0.06306667645138603,4,static_ad_ok_low_gap
external_iEAWgsSvJAE_000023_000033,external,,iEAWgsSvJAE_000023_000033,Film & Animation,1,3.6363636363636362,6.363636363636363,0.07332765026415726,0.11300669546650022,0.03206626737403521,0.14523064172915154,0.25302324406423815,agent_action,0.03967904520234296,0.08094042809246502,3,static_ad_ok_low_gap
external_iEAWgsSvJAE_000023_000033,external,,iEAWgsSvJAE_000023_000033,Film & Animation,2,6.363636363636363,9.09090909090909,0.6115075908362312,0.9100361737195989,0.1591049455583051,0.9100361737195989,1.3035904053019887,agent_action,0.2985285828833677,0.7509312281612938,3,action_state_or_agent_cue
external_iEAWgsSvJAE_000023_000033,external,,iEAWgsSvJAE_000023_000033,Film & Animation,3,9.09090909090909,10.0,0.029768155063173873,0.015063470142464785,0.12172530147152094,0.029768155063173873,0.029768155063173873,scene_spatial,0.014704684920709088,-0.09195714640834707,1,static_ad_ok_low_gap
external_iGmGQxox43I_000000_000010,external,,iGmGQxox43I_000000_000010,How-to & Instructional,0,0.0,3.6363636363636362,0.1368531131515987,0.3369202587158886,0.07065014024468055,0.35501862114243704,1.0863189082371136,agent_action,0.2000671455642899,0.2662701184712081,4,action_state_or_agent_cue
external_iGmGQxox43I_000000_000010,external,,iGmGQxox43I_000000_000010,How-to & Instructional,1,3.6363636363636362,6.363636363636363,0.057298123434507464,0.03135511271765671,0.08352120978448159,0.05883851329982729,0.08529389225195794,scene_spatial,0.025943010716850755,-0.026223086349974126,3,static_ad_ok_low_gap
external_iGmGQxox43I_000000_000010,external,,iGmGQxox43I_000000_000010,How-to & Instructional,2,6.363636363636363,9.09090909090909,0.11271812891361928,0.016059176042196976,0.05503863507035064,0.11271812891361928,0.13743969439059767,scene_spatial,0.0966589528714223,0.05767949384326864,3,static_ad_ok_low_gap
external_iGmGQxox43I_000000_000010,external,,iGmGQxox43I_000000_000010,How-to & Instructional,3,9.09090909090909,10.0,0.06860875838547742,0.010202132178926293,0.0648086415885879,0.06860875838547742,0.06860875838547742,scene_spatial,0.05840662620655113,0.003800116796889519,1,static_ad_ok_low_gap
external_iZP6gjlr_nM_000113_000123,external,,iZP6gjlr_nM_000113_000123,How-to & Instructional,0,0.0,3.0,0.4832442949606177,0.27178230659524516,0.09351667654320257,0.4832442949606177,0.7526990299855018,scene_spatial,0.21146198836537256,0.38972761841741516,3,layout_replay_or_scene_cue
external_iZP6gjlr_nM_000113_000123,external,,iZP6gjlr_nM_000113_000123,How-to & Instructional,1,3.0,6.0,0.20142347778278427,0.02693085871727907,0.21227046369123834,0.20142347778278427,0.30422449309947774,scene_spatial,0.1744926190655052,-0.010846985908454065,3,layout_replay_or_scene_cue
external_iZP6gjlr_nM_000113_000123,external,,iZP6gjlr_nM_000113_000123,How-to & Instructional,2,6.0,9.0,0.09575972329985154,0.014073257816680637,0.40259071519194317,0.09575972329985154,0.11946623501086506,scene_spatial,0.0816864654831709,-0.3068309918920916,3,static_ad_ok_low_gap
external_iZP6gjlr_nM_000113_000123,external,,iZP6gjlr_nM_000113_000123,How-to & Instructional,3,9.0,10.0,0.10652970341327983,0.010196561009891747,0.17782453270842435,0.10652970341327983,0.10652970341327983,scene_spatial,0.09633314240338808,-0.07129482929514452,1,static_ad_ok_low_gap
external_j4CKRgv3jUg_000000_000010,external,,j4CKRgv3jUg_000000_000010,Entertainment,0,0.0,3.0,0.5146508029896273,0.14870114401813425,0.03149572160596659,0.5146508029896273,0.7253805587851099,scene_spatial,0.365949658971493,0.4831550813836607,3,layout_replay_or_scene_cue
external_j4CKRgv3jUg_000000_000010,external,,j4CKRgv3jUg_000000_000010,Entertainment,1,3.0,6.0,0.3911336123291178,0.08447425754472315,0.018005803602101134,0.3911336123291178,0.44717948894613924,scene_spatial,0.30665935478439466,0.3731278087270167,3,layout_replay_or_scene_cue
external_j4CKRgv3jUg_000000_000010,external,,j4CKRgv3jUg_000000_000010,Entertainment,2,6.0,9.0,0.34165994480036604,0.06853451054155679,0.01960518092531834,0.34165994480036604,0.421274232110714,scene_spatial,0.27312543425880925,0.3220547638750477,3,layout_replay_or_scene_cue
external_j4CKRgv3jUg_000000_000010,external,,j4CKRgv3jUg_000000_000010,Entertainment,3,9.0,10.0,0.22101110769718524,0.05613841722651447,0.037693376691963376,0.22101110769718524,0.22101110769718524,scene_spatial,0.16487269047067077,0.18331773100522186,1,static_ad_ok_low_gap
external_j6CgiNeWQwM_000842_000852,external,,j6CgiNeWQwM_000842_000852,Food & Cooking,0,0.0,3.0,0.09974326245788685,0.08076952055488607,0.040737298807627886,0.1001235939180873,0.14911144904228135,scene_spatial,0.018973741903000788,0.059005963650258966,3,static_ad_ok_low_gap
external_j6CgiNeWQwM_000842_000852,external,,j6CgiNeWQwM_000842_000852,Food & Cooking,1,3.0,6.0,0.18945749383938457,0.042454692885376656,0.08171246594545367,0.18945749383938457,0.21439319497708154,scene_spatial,0.14700280095400792,0.1077450278939309,3,static_ad_ok_low_gap
external_j6CgiNeWQwM_000842_000852,external,,j6CgiNeWQwM_000842_000852,Food & Cooking,2,6.0,9.0,0.09965356255493345,0.03744171519876649,0.6849419831366504,0.09965356255493345,0.1896607646919427,scene_spatial,0.06221184735616696,-0.585288420581717,3,static_ad_ok_low_gap
external_j6CgiNeWQwM_000842_000852,external,,j6CgiNeWQwM_000842_000852,Food & Cooking,3,9.0,10.0,0.14452640619978285,0.04310522985385279,0.9012708972863843,0.14452640619978285,0.14452640619978285,scene_spatial,0.10142117634593006,-0.7567444910866015,1,static_ad_ok_low_gap
external_jeweRSnAJeo_000050_000060,external,,jeweRSnAJeo_000050_000060,Film & Animation,0,0.0,3.6363636363636362,0.17634377849156055,0.13104707587176193,0.14635165862745006,0.17634377849156055,0.20613482659633386,scene_spatial,0.04529670261979862,0.02999211986411049,4,static_ad_ok_low_gap
external_jeweRSnAJeo_000050_000060,external,,jeweRSnAJeo_000050_000060,Film & Animation,1,3.6363636363636362,6.363636363636363,0.43159658770319914,0.1530467837809306,0.16082207256045022,0.43159658770319914,0.4681294344554303,scene_spatial,0.2785498039222686,0.2707745151427489,3,layout_replay_or_scene_cue
external_jeweRSnAJeo_000050_000060,external,,jeweRSnAJeo_000050_000060,Film & Animation,2,6.363636363636363,9.09090909090909,0.3868700406377254,0.05626939081728858,0.1770810533952243,0.3868700406377254,0.5153065741077678,scene_spatial,0.3306006498204368,0.20978898724250108,3,layout_replay_or_scene_cue
external_jeweRSnAJeo_000050_000060,external,,jeweRSnAJeo_000050_000060,Film & Animation,3,9.09090909090909,10.0,0.08077397993324853,0.08397583435208833,0.14234628383900239,0.08397583435208833,0.08397583435208833,agent_action,0.0032018544188398,-0.058370449486914056,1,static_ad_ok_low_gap
external_lgJywzzdUC8_000000_000010,external,,lgJywzzdUC8_000000_000010,Event,0,0.0,3.0,0.16134242840390078,0.12242524482858692,0.01666917965863431,0.16134242840390078,0.25984139281552054,scene_spatial,0.03891718357531386,0.14467324874526646,3,static_ad_ok_low_gap
external_lgJywzzdUC8_000000_000010,external,,lgJywzzdUC8_000000_000010,Event,1,3.0,6.0,0.1299082411296181,0.07269082962672409,0.047126175558624896,0.1299082411296181,0.15036944081570702,scene_spatial,0.057217411502894014,0.08278206557099321,3,static_ad_ok_low_gap
external_lgJywzzdUC8_000000_000010,external,,lgJywzzdUC8_000000_000010,Event,2,6.0,9.0,0.2235110486541894,0.10067720013805866,0.3211175995967797,0.2235110486541894,0.3120033271460635,scene_spatial,0.12283384851613073,-0.09760655094259033,3,layout_replay_or_scene_cue
external_lgJywzzdUC8_000000_000010,external,,lgJywzzdUC8_000000_000010,Event,3,9.0,10.0,0.3726289204622779,0.14746556941712607,0.16586322793838482,0.3726289204622779,0.3726289204622779,scene_spatial,0.22516335104515184,0.2067656925238931,1,layout_replay_or_scene_cue
external_rGQ64NXktF8_000006_000016,external,,rGQ64NXktF8_000006_000016,People & Vlogs,0,0.0,3.0,0.0579777055010147,0.01880655630903838,0.04511159429400994,0.0579777055010147,0.08822857355105018,scene_spatial,0.03917114919197632,0.01286611120700476,3,static_ad_ok_low_gap
external_rGQ64NXktF8_000006_000016,external,,rGQ64NXktF8_000006_000016,People & Vlogs,1,3.0,6.0,0.06998354945376395,0.023979630609113345,0.021630976156590598,0.06998354945376395,0.08964485695334146,scene_spatial,0.046003918844650604,0.04835257329717335,3,static_ad_ok_low_gap
external_rGQ64NXktF8_000006_000016,external,,rGQ64NXktF8_000006_000016,People & Vlogs,2,6.0,9.0,0.1252157806464267,0.04531623376124875,0.07581873693762746,0.1252157806464267,0.17519016065690773,scene_spatial,0.07989954688517795,0.04939704370879923,3,static_ad_ok_low_gap
external_rGQ64NXktF8_000006_000016,external,,rGQ64NXktF8_000006_000016,People & Vlogs,3,9.0,10.0,0.15326173995536185,0.05338384246171313,0.16284887406880766,0.15326173995536185,0.15326173995536185,scene_spatial,0.09987789749364873,-0.009587134113445805,1,static_ad_ok_low_gap
external_u-olDM7oGGM_000012_000022,external,,u-olDM7oGGM_000012_000022,Health & Wellness,0,0.0,3.0,0.11300026057207162,0.12974172576344326,0.16826280945542457,0.1590525801312932,0.3219531003410223,agent_action,0.016741465191371638,-0.03852108369198132,3,action_state_or_agent_cue
external_u-olDM7oGGM_000012_000022,external,,u-olDM7oGGM_000012_000022,Health & Wellness,1,3.0,6.0,0.08363385798779448,0.010094814897165053,0.17484951394584625,0.08363385798779448,0.08845011598633168,scene_spatial,0.07353904309062942,-0.09121565595805177,3,static_ad_ok_low_gap
