query_vid,tier,gt,n_refs,correct_rank,correct_rank_pct,self_cos,distractor_mean_cos,cos_margin,z_margin,top_ref,top_cos,source_vid,source_rank,source_rank_pct,source_cos,word_count,alignment_cosine,high_alignment
RjPp0ZPW0yc_000000_000010,tier0_cross,0,60,7,0.8983050847457628,0.1524591,-0.1277303742881356,0.28018947428813556,1.2172748618731712,0m0-Q0zz_-c_000112_000122,0.66236639,RlfVK8z5wJ0_000000_000010,42,0.3050847457627119,-0.250775129,50,0.0,False
RjPp0ZPW0yc_000000_000010,tier1_vatex_short,1,60,22,0.6440677966101694,-0.008161584,-0.03574086257627119,0.02757927857627119,0.18469766499350113,xW6hpK-DBMY_000080_000090,0.364537716,,nan,nan,nan,11,0.0,False
RjPp0ZPW0yc_000000_000010,tier2_vatex_long,2,60,9,0.864406779661017,0.262571275,0.0938050879661017,0.16876618703389829,1.1810224159315954,GOH6fBhoi2o_000010_000020,0.424658418,,nan,nan,nan,20,0.0,False
RjPp0ZPW0yc_000000_000010,tier3_va11y,3,60,14,0.7796610169491526,0.006320261,-0.13672998759322033,0.14305024859322032,0.7056039560366972,0m0-Q0zz_-c_000112_000122,0.518944502,,nan,nan,nan,45,0.0,False
RlfVK8z5wJ0_000000_000010,tier0_cross,0,60,40,0.3389830508474576,-0.19650054,-0.07730456750847457,-0.11919597249152543,-0.6082325025333492,0m0-Q0zz_-c_000112_000122,0.578586876,S-C86j0keqc_000217_000227,3,0.9661016949152542,0.313268721,46,0.0,False
RlfVK8z5wJ0_000000_000010,tier1_vatex_short,1,60,40,0.3389830508474576,-0.249056593,-0.14486867798305084,-0.10418791501694916,-0.5368126851721952,0m0-Q0zz_-c_000112_000122,0.413721889,,nan,nan,nan,15,0.0,False
RlfVK8z5wJ0_000000_000010,tier2_vatex_long,2,60,38,0.3728813559322034,0.098062404,0.17435319076271186,-0.07629078676271185,-0.5447900269153793,S-C86j0keqc_000217_000227,0.492265373,,nan,nan,nan,26,0.0,False
RlfVK8z5wJ0_000000_000010,tier3_va11y,3,60,42,0.3050847457627119,-0.250775129,-0.12089589583050847,-0.12987923316949151,-0.5588644251957701,0m0-Q0zz_-c_000112_000122,0.66236639,,nan,nan,nan,50,0.0,False
S-C86j0keqc_000217_000227,tier0_cross,0,60,2,0.9830508474576272,0.37658146,0.00641795227118644,0.3701635077288135,2.2945672380193662,0m0-Q0zz_-c_000112_000122,0.486191452,ShSSAEfnyDs_000000_000010,26,0.576271186440678,0.038836602,47,0.9958059497810471,True
S-C86j0keqc_000217_000227,tier1_vatex_short,1,60,5,0.9322033898305084,0.17896311,-0.09851442211864407,0.27747753211864407,1.8588822082419738,GOH6fBhoi2o_000010_000020,0.298138261,,nan,nan,nan,16,0.9958059497810471,True
S-C86j0keqc_000217_000227,tier2_vatex_long,2,60,2,0.9830508474576272,0.456074446,0.14042560930508474,0.3156488366949153,2.0362860607347377,xW6hpK-DBMY_000080_000090,0.559636414,,nan,nan,nan,19,0.9958059497810471,True
S-C86j0keqc_000217_000227,tier3_va11y,3,60,3,0.9661016949152542,0.313268721,-0.08594472447457627,0.39921344547457627,2.104470354420508,0m0-Q0zz_-c_000112_000122,0.578586876,,nan,nan,nan,46,0.9958059497810471,True
ShSSAEfnyDs_000000_000010,tier0_cross,0,60,22,0.6440677966101694,0.021382593,-0.003686498491525423,0.025069091491525423,0.13978561393082498,0m0-Q0zz_-c_000112_000122,0.553585231,Xdz1cxEjLYc_000007_000017,10,0.847457627118644,0.144748554,62,0.9956274254172621,True
ShSSAEfnyDs_000000_000010,tier1_vatex_short,1,60,41,0.3220338983050847,-0.164957687,-0.0780951256440678,-0.08686256135593219,-0.5836358251953311,xW6hpK-DBMY_000080_000090,0.271040261,,nan,nan,nan,16,0.9956274254172621,True
ShSSAEfnyDs_000000_000010,tier2_vatex_long,2,60,32,0.4745762711864407,0.020641979,0.0551541273220339,-0.03451214832203389,-0.18918747863192034,0m0-Q0zz_-c_000112_000122,0.54793036,,nan,nan,nan,28,0.9956274254172621,True
ShSSAEfnyDs_000000_000010,tier3_va11y,3,60,26,0.576271186440678,0.038836602,0.012142441389830507,0.026694160610169493,0.15869012421301695,0m0-Q0zz_-c_000112_000122,0.486191452,,nan,nan,nan,47,0.9956274254172621,True
Xdz1cxEjLYc_000007_000017,tier0_cross,0,60,11,0.8305084745762712,0.052584376,-0.09600854372881355,0.14859291972881356,0.7264315807919599,0m0-Q0zz_-c_000112_000122,0.596669853,Z5w-wkrjHuw_000345_000355,60,0.0,-0.404897243,50,0.9796780574890843,True
Xdz1cxEjLYc_000007_000017,tier1_vatex_short,1,60,25,0.5932203389830508,-0.189364329,-0.1589268153898305,-0.030437513610169498,-0.15780775299267633,EA3HCx0yTIY_000281_000291,0.462178618,,nan,nan,nan,19,0.9796780574890843,True
Xdz1cxEjLYc_000007_000017,tier2_vatex_long,2,60,20,0.6779661016949152,0.090444975,0.07272378837288136,0.017721186627118635,0.12950086208516945,GOH6fBhoi2o_000010_000020,0.405763447,,nan,nan,nan,19,0.9796780574890843,True
Xdz1cxEjLYc_000007_000017,tier3_va11y,3,60,10,0.847457627118644,0.144748554,-0.005777446983050847,0.15052600098305086,0.844167363106836,0m0-Q0zz_-c_000112_000122,0.553585231,,nan,nan,nan,62,0.9796780574890843,True
Z5w-wkrjHuw_000345_000355,tier0_cross,0,60,60,0.0,-0.374598682,-0.035852936576271185,-0.3387457454237288,-1.6449071953945393,0m0-Q0zz_-c_000112_000122,0.656166852,ZcYB6tPK2Eo_000138_000148,9,0.864406779661017,0.187623143,53,0.9999999999983852,True
Z5w-wkrjHuw_000345_000355,tier1_vatex_short,1,60,59,0.01694915254237288,-0.161176756,0.06398966244067797,-0.22516641844067797,-1.5460081919953421,GOH6fBhoi2o_000010_000020,0.397244096,,nan,nan,nan,18,0.9999999999983852,True
Z5w-wkrjHuw_000345_000355,tier2_vatex_long,2,60,59,0.01694915254237288,-0.161176756,0.06398966244067797,-0.22516641844067797,-1.5460081919953421,GOH6fBhoi2o_000010_000020,0.397244096,,nan,nan,nan,18,0.9999999999983852,True
Z5w-wkrjHuw_000345_000355,tier3_va11y,3,60,60,0.0,-0.404897243,-0.08825461798305084,-0.3166426250169492,-1.5726642353322442,0m0-Q0zz_-c_000112_000122,0.596669853,,nan,nan,nan,50,0.9999999999983852,True
ZcYB6tPK2Eo_000138_000148,tier0_cross,0,60,5,0.9322033898305084,0.246121585,-0.0026471552711864414,0.24876874027118645,1.5293594747977788,0m0-Q0zz_-c_000112_000122,0.443558991,_TKzyWZHjm8_000002_000012,4,0.9491525423728814,0.255456716,66,0.9770208526403565,True
ZcYB6tPK2Eo_000138_000148,tier1_vatex_short,1,60,21,0.6610169491525424,-0.037707951,-0.057692861050847456,0.019984910050847453,0.14057300254186125,GOH6fBhoi2o_000010_000020,0.340080768,,nan,nan,nan,14,0.9770208526403565,True
ZcYB6tPK2Eo_000138_000148,tier2_vatex_long,2,60,17,0.7288135593220338,-0.009251546,-0.10215180254237288,0.09290025654237288,0.5192602189382086,0m0-Q0zz_-c_000112_000122,0.382046461,,nan,nan,nan,16,0.9770208526403565,True
ZcYB6tPK2Eo_000138_000148,tier3_va11y,3,60,9,0.864406779661017,0.187623143,-0.045382120050847456,0.23300526305084746,1.1182383185028577,0m0-Q0zz_-c_000112_000122,0.656166852,,nan,nan,nan,53,0.9770208526403565,True
