clip_key,corpus,clip_idx,video_id,category,duration_s,n_trs,mean_scene_spatial_gap,mean_agent_action_gap,mean_control_gap,mean_visual_gap,max_visual_gap,dominant_clip_type,scene_agent_time_rho,scene_agent_peak_apart,top1_share,uniform_null,top1_vs_uniform,top_windows
external_A0e7Z55s8pE_000008_000018,external,,A0e7Z55s8pE_000008_000018,How-to & Instructional,10.0,6,0.13791756343218625,0.11604746470407722,0.2570368573545913,0.15554551796359717,0.3003551588281119,scene_spatial,0.6827256446166394,0,0.32182986558143173,0.16666666666666666,1.9309791934885905,"0.0-3.3s agent_action (static_ad_ok_low_gap, peak=0.300); 6.7-10.0s scene_spatial (static_ad_ok_low_gap, peak=0.168); 3.3-6.7s scene_spatial (static_ad_ok_low_gap, peak=0.150)"
external_3ufJNSez5Is_000008_000018,external,,3ufJNSez5Is_000008_000018,How-to & Instructional,10.0,10,0.099456805896421,0.04119598666472411,0.1503129762639614,0.10754064404636283,0.28478637695885756,scene_spatial,0.6822960228603615,0,0.2648174366856876,0.1,2.6481743668568756,"0.0-3.0s agent_action (static_ad_ok_low_gap, peak=0.285); 9.0-10.0s scene_spatial (static_ad_ok_low_gap, peak=0.187); 6.0-9.0s scene_spatial (static_ad_ok_low_gap, peak=0.115)"
external_yBO8rAMeqjc_000007_000017,external,,yBO8rAMeqjc_000007_000017,"Education, Seminar & Talks",10.0,10,0.09216022103919248,0.10241230090379058,0.13232787672922902,0.11940467948937346,0.26673991495174454,agent_action,0.66995724900777,1,0.22339150868495344,0.1,2.2339150868495343,"0.0-3.0s agent_action (static_ad_ok_low_gap, peak=0.267); 3.0-6.0s agent_action (static_ad_ok_low_gap, peak=0.234); 6.0-9.0s scene_spatial (static_ad_ok_low_gap, peak=0.112)"
external_bgt29znHCzs_000343_000353,external,,bgt29znHCzs_000343_000353,Sports,10.0,10,0.08209658313298317,0.0823627553813765,0.050484833174408696,0.09893435754056168,0.2607039636667312,agent_action,0.8563220327314655,1,0.2635120600645193,0.1,2.6351206006451933,"9.0-10.0s agent_action (static_ad_ok_low_gap, peak=0.261); 0.0-3.0s scene_spatial (static_ad_ok_low_gap, peak=0.221); 6.0-9.0s agent_action (static_ad_ok_low_gap, peak=0.162)"
external_Bss3WwpDdS8_000041_000051,external,,Bss3WwpDdS8_000041_000051,People & Vlogs,10.0,11,0.16643212009067987,0.05701558030274665,0.09167486282894467,0.1799310506735872,0.24062910494528467,scene_spatial,-0.33536353265273433,1,0.12157642105101782,0.09090909090909091,1.337340631561196,"0.0-3.6s scene_spatial (static_ad_ok_low_gap, peak=0.241); 6.4-9.1s scene_spatial (static_ad_ok_low_gap, peak=0.232); 3.6-6.4s scene_spatial (static_ad_ok_low_gap, peak=0.212)"
external_N-LZPc27kjM_000229_000239,external,,N-LZPc27kjM_000229_000239,How-to & Instructional,10.0,10,0.09256529634864843,0.045130067850234955,0.08269887109359444,0.09256529634864843,0.2224456404409303,scene_spatial,0.9193890296598944,0,0.24031213555789394,0.1,2.4031213555789392,"0.0-3.0s scene_spatial (static_ad_ok_low_gap, peak=0.222); 3.0-6.0s scene_spatial (static_ad_ok_low_gap, peak=0.108); 9.0-10.0s scene_spatial (static_ad_ok_low_gap, peak=0.070)"
external_j6CgiNeWQwM_000842_000852,external,,j6CgiNeWQwM_000842_000852,Food & Cooking,10.0,10,0.13110893627563974,0.05251030157709404,0.33234461409555804,0.1312230357136999,0.21439319497708154,scene_spatial,0.20401696772347538,1,0.16338076147303957,0.1,1.6338076147303955,"3.0-6.0s scene_spatial (static_ad_ok_low_gap, peak=0.214); 6.0-9.0s scene_spatial (static_ad_ok_low_gap, peak=0.190); 0.0-3.0s scene_spatial (static_ad_ok_low_gap, peak=0.149)"
external_eb-ufaFcUas_000008_000018,external,,eb-ufaFcUas_000008_000018,Entertainment,10.0,11,0.045760620059389835,0.03936731038636431,0.0725683499064694,0.049808726416120594,0.19568934385978232,scene_spatial,0.9613442444767305,0,0.3571651321149137,0.09090909090909091,3.9288164532640506,"0.0-3.6s scene_spatial (static_ad_ok_low_gap, peak=0.196); 6.4-9.1s scene_spatial (static_ad_ok_low_gap, peak=0.094); 3.6-6.4s scene_spatial (static_ad_ok_low_gap, peak=0.029)"
external_Z5w-wkrjHuw_000345_000355,external,,Z5w-wkrjHuw_000345_000355,Entertainment,10.0,11,0.07168663957481876,0.044880867503139306,0.26808040037590053,0.08389665934255087,0.17610657414701836,scene_spatial,-0.19131610111586458,1,0.19082629373181756,0.09090909090909091,2.099089231049993,"9.1-10.0s agent_action (static_ad_ok_low_gap, peak=0.176); 0.0-3.6s scene_spatial (static_ad_ok_low_gap, peak=0.161); 3.6-6.4s scene_spatial (static_ad_ok_low_gap, peak=0.067)"
external_rGQ64NXktF8_000006_000016,external,,rGQ64NXktF8_000006_000016,People & Vlogs,10.0,10,0.09127928467589778,0.03176911044999146,0.059053279623349164,0.09127928467589778,0.17519016065690773,scene_spatial,0.9847584291046082,0,0.19192762221893983,0.1,1.9192762221893982,"6.0-9.0s scene_spatial (static_ad_ok_low_gap, peak=0.175); 9.0-10.0s scene_spatial (static_ad_ok_low_gap, peak=0.153); 3.0-6.0s scene_spatial (static_ad_ok_low_gap, peak=0.090)"
external_wbOD_G3ttgU_000083_000093,external,,wbOD_G3ttgU_000083_000093,How-to & Instructional,10.0,10,0.0606896148119199,0.03384078721520144,0.08805579444231412,0.06195286010795551,0.16275834985954518,scene_spatial,0.9397804684890813,1,0.262713213846676,0.1,2.62713213846676,"0.0-3.0s scene_spatial (static_ad_ok_low_gap, peak=0.163); 9.0-10.0s scene_spatial (static_ad_ok_low_gap, peak=0.060); 6.0-9.0s scene_spatial (static_ad_ok_low_gap, peak=0.053)"
external_h8wsO9A9v_c_000016_000026,external,,h8wsO9A9v_c_000016_000026,People & Vlogs,10.0,11,0.043529463430463274,0.034723844420359036,0.06767164674669109,0.05605401106280417,0.13834739421470932,scene_spatial,-0.19095862035560207,1,0.22437352116709816,0.09090909090909091,2.4681087328380795,"9.1-10.0s agent_action (static_ad_ok_low_gap, peak=0.138); 0.0-3.6s scene_spatial (static_ad_ok_low_gap, peak=0.112); 6.4-9.1s scene_spatial (static_ad_ok_low_gap, peak=0.076)"
external_Xdz1cxEjLYc_000007_000017,external,,Xdz1cxEjLYc_000007_000017,Food & Cooking,10.0,10,0.045408382179413634,0.017723208036123584,0.38749367190297007,0.045408382179413634,0.13495272105603096,scene_spatial,0.8375340705645777,1,0.2971978180654346,0.1,2.9719781806543457,"9.0-10.0s scene_spatial (static_ad_ok_low_gap, peak=0.135); 6.0-9.0s scene_spatial (static_ad_ok_low_gap, peak=0.131); 0.0-3.0s scene_spatial (static_ad_ok_low_gap, peak=0.039)"
external_ShSSAEfnyDs_000000_000010,external,,ShSSAEfnyDs_000000_000010,Entertainment,10.0,5,0.08822300854684657,0.042989001077422054,0.08345373126957374,0.08822300854684657,0.11807211717465615,scene_spatial,0.8417334470562101,1,0.2676674013264004,0.2,1.3383370066320017,"0.0-4.0s scene_spatial (static_ad_ok_low_gap, peak=0.118); 4.0-6.0s scene_spatial (static_ad_ok_low_gap, peak=0.081); 6.0-10.0s scene_spatial (static_ad_ok_low_gap, peak=0.070)"
external_heWD9j45Emw_000225_000235,external,,heWD9j45Emw_000225_000235,Music,10.0,10,0.04655586857199553,0.03805528124095141,0.09135911190875898,0.05110901615036232,0.1001261679589639,scene_spatial,0.3690364379956597,1,0.19590705417688634,0.1,1.9590705417688632,"6.0-9.0s scene_spatial (static_ad_ok_low_gap, peak=0.100); 3.0-6.0s agent_action (static_ad_ok_low_gap, peak=0.072); 0.0-3.0s agent_action (static_ad_ok_low_gap, peak=0.067)"
external_0t0DB1B1w8Y_000000_000010,external,,0t0DB1B1w8Y_000000_000010,Sports,10.0,6,0.02802413344338635,0.01974022050366146,0.05740749324035797,0.03272520589509773,0.05543514813754713,scene_spatial,0.09728044500500976,1,0.2823264545951075,0.16666666666666666,1.6939587275706451,"6.7-10.0s agent_action (static_ad_ok_low_gap, peak=0.055); 3.3-6.7s scene_spatial (static_ad_ok_low_gap, peak=0.046); 0.0-3.3s scene_spatial (static_ad_ok_low_gap, peak=0.020)"
inbench_clip_07_09dQut5GJ68_000049_000059,inbench,7.0,09dQut5GJ68_000049_000059,Travel,16.39,11,0.1673443618399237,0.13034154399757233,0.1937463349576771,0.2362612961693757,1.1627042797837404,scene_spatial,0.7082955617954296,0,0.44738766266427543,0.09090909090909091,4.92126428930703,"10.4-13.4s agent_action (action_state_or_agent_cue, peak=1.163); 0.0-4.5s scene_spatial (layout_replay_or_scene_cue, peak=0.323); 13.4-16.4s scene_spatial (static_ad_ok_low_gap, peak=0.251)"
inbench_clip_16_kOf-vl-GmVI_000115_000125,inbench,16.0,kOf-vl-GmVI_000115_000125,Pets & Animals,16.39,11,0.12745928771508624,0.1616142033980934,0.12244170073285301,0.20127599405450533,1.078827954293111,agent_action,0.6884184641917411,0,0.48726759012076876,0.09090909090909091,5.3599434913284565,"13.4-16.4s agent_action (action_state_or_agent_cue, peak=1.079); 10.4-13.4s scene_spatial (static_ad_ok_low_gap, peak=0.256); 7.5-10.4s scene_spatial (static_ad_ok_low_gap, peak=0.176)"
inbench_clip_19_qIWQHyOIpEY_000003_000013,inbench,19.0,qIWQHyOIpEY_000003_000013,Pets & Animals,20.86,10,0.1264439236219948,0.2866448547917986,0.09276919204868042,0.3097294654806779,0.8348220035707599,agent_action,0.7335398710922427,0,0.26953263948432415,0.1,2.6953263948432413,"0.0-4.2s agent_action (action_state_or_agent_cue, peak=0.835); 4.2-6.3s agent_action (action_state_or_agent_cue, peak=0.761); 6.3-10.4s agent_action (static_ad_ok_low_gap, peak=0.231)"
inbench_clip_06_0HEi6q3bGaw_000011_000021,inbench,6.0,0HEi6q3bGaw_000011_000021,Travel,17.88,11,0.11531140952599434,0.12047108792544661,0.12765304190024032,0.18440819247648624,0.8281975921840942,agent_action,0.04942893442657008,1,0.40828278390155726,0.09090909090909091,4.491110622917129,"16.3-17.9s agent_action (action_state_or_agent_cue, peak=0.828); 0.0-3.3s scene_spatial (layout_replay_or_scene_cue, peak=0.358); 3.3-6.5s scene_spatial (static_ad_ok_low_gap, peak=0.146)"
inbench_clip_14_UDD6YcChywc_000000_000010,inbench,14.0,UDD6YcChywc_000000_000010,Sports,16.39,10,0.36582004265950246,0.24469718868987372,0.24755287638520737,0.3919033062935774,0.7942351352448929,scene_spatial,0.7702144968323346,0,0.20266099379369004,0.1,2.0266099379369003,"13.1-16.4s scene_spatial (layout_replay_or_scene_cue, peak=0.794); 0.0-3.3s agent_action (action_state_or_agent_cue, peak=0.587); 6.6-9.8s scene_spatial (layout_replay_or_scene_cue, peak=0.357)"
inbench_clip_12_abaLFY_GI8k_000295_000305,inbench,12.0,abaLFY_GI8k_000295_000305,Sports,23.84,11,0.3001200464617186,0.19871301052675294,0.20272684524377,0.31730082614846616,0.6756869310259981,scene_spatial,0.8548325298427885,0,0.19358942548099645,0.09090909090909091,2.129483680290961,"0.0-4.3s scene_spatial (layout_replay_or_scene_cue, peak=0.676); 4.3-6.5s scene_spatial (layout_replay_or_scene_cue, peak=0.574); 6.5-10.8s scene_spatial (layout_replay_or_scene_cue, peak=0.565)"
inbench_clip_01_058y9xGmmTQ_000206_000216,inbench,1.0,058y9xGmmTQ_000206_000216,Food & Cooking,16.39,11,0.2416820242310126,0.07958807361762166,0.07739192587311637,0.25226717906517854,0.6487414267941953,scene_spatial,0.49164862501604206,1,0.23378583596754385,0.09090909090909091,2.5716441956429823,"0.0-4.5s scene_spatial (layout_replay_or_scene_cue, peak=0.649); 4.5-7.5s scene_spatial (layout_replay_or_scene_cue, peak=0.327); 13.4-16.4s agent_action (static_ad_ok_low_gap, peak=0.186)"
inbench_clip_11_z8Q-s8AthrA_000002_000012,inbench,11.0,z8Q-s8AthrA_000002_000012,Sports,16.39,10,0.14108361885411794,0.16136589906099474,0.05330549630800826,0.19745117497344258,0.6471764276602607,agent_action,0.6262456320288043,1,0.3277652957736548,0.1,3.277652957736548,"0.0-3.3s agent_action (action_state_or_agent_cue, peak=0.647); 13.1-16.4s agent_action (static_ad_ok_low_gap, peak=0.269); 3.3-6.6s scene_spatial (static_ad_ok_low_gap, peak=0.243)"
inbench_clip_05_PbGvLf7HvXQ_000063_000073,inbench,5.0,PbGvLf7HvXQ_000063_000073,Food & Cooking,16.39,11,0.11921087380926339,0.10887474512915009,0.13883118671367586,0.15420432886744176,0.6033110038429528,scene_spatial,0.7401949250586642,0,0.35567389902498386,0.09090909090909091,3.9124128892748224,"0.0-4.5s agent_action (action_state_or_agent_cue, peak=0.603); 10.4-13.4s scene_spatial (static_ad_ok_low_gap, peak=0.151); 7.5-10.4s scene_spatial (static_ad_ok_low_gap, peak=0.128)"
inbench_clip_17_gjoZic4WjiQ_000012_000022,inbench,17.0,gjoZic4WjiQ_000012_000022,Pets & Animals,19.37,11,0.16702536843418436,0.07899182422255903,0.18977616205557507,0.18172869569977196,0.5095078630694087,scene_spatial,0.6439726830913293,0,0.25487937644804015,0.09090909090909091,2.8036731409284417,"0.0-3.5s scene_spatial (layout_replay_or_scene_cue, peak=0.510); 3.5-7.0s scene_spatial (static_ad_ok_low_gap, peak=0.252); 7.0-10.6s scene_spatial (static_ad_ok_low_gap, peak=0.172)"
inbench_clip_04_B0EKYDSv_yQ_000002_000012,inbench,4.0,B0EKYDSv_yQ_000002_000012,Food & Cooking,19.37,10,0.12924249101755433,0.0998206349375728,0.10532604362980065,0.15129753087013223,0.506424502407856,scene_spatial,0.8393948139788033,0,0.3347209300081378,0.1,3.347209300081378,"13.6-15.5s agent_action (action_state_or_agent_cue, peak=0.506); 15.5-19.4s scene_spatial (static_ad_ok_low_gap, peak=0.234); 0.0-3.9s scene_spatial (static_ad_ok_low_gap, peak=0.161)"
inbench_clip_00_Q76JRCyTnSc_000007_000017,inbench,0.0,Q76JRCyTnSc_000007_000017,Food & Cooking,14.9,10,0.20163918728416488,0.08693268637272376,0.1515922300444911,0.2401793803651206,0.5041407181798297,scene_spatial,-0.5082166652744776,1,0.20990174819063784,0.1,2.0990174819063783,"10.4-13.4s scene_spatial (layout_replay_or_scene_cue, peak=0.504); 7.5-10.4s scene_spatial (layout_replay_or_scene_cue, peak=0.385); 13.4-14.9s agent_action (static_ad_ok_low_gap, peak=0.253)"
inbench_clip_15_OGWuj_FtaQc_000010_000020,inbench,15.0,OGWuj_FtaQc_000010_000020,Pets & Animals,16.39,10,0.1678210512872182,0.05578137137500446,0.06442614042235066,0.1678210512872182,0.47720880107144303,scene_spatial,0.9813734389344714,0,0.2843557452483846,0.1,2.8435574524838456,"13.1-16.4s scene_spatial (layout_replay_or_scene_cue, peak=0.477); 3.3-6.6s scene_spatial (static_ad_ok_low_gap, peak=0.166); 9.8-13.1s scene_spatial (static_ad_ok_low_gap, peak=0.129)"
inbench_clip_09_TF4q9y0rJoc_000000_000010,inbench,9.0,TF4q9y0rJoc_000000_000010,Sports,16.39,11,0.198195256120421,0.051898897173046965,0.07130167203890797,0.1988170979143285,0.4698317760159151,scene_spatial,0.9435971117034844,0,0.21483051551338564,0.09090909090909091,2.363135670647242,"0.0-4.5s scene_spatial (layout_replay_or_scene_cue, peak=0.470); 4.5-7.5s scene_spatial (static_ad_ok_low_gap, peak=0.201); 10.4-13.4s scene_spatial (static_ad_ok_low_gap, peak=0.199)"
inbench_clip_08_hOirknJr3os_000001_000011,inbench,8.0,hOirknJr3os_000001_000011,Travel,16.39,10,0.15188064727835068,0.13917379996416362,0.1565680120837082,0.16460687497785736,0.3442350241605655,scene_spatial,0.9559957599787734,1,0.20912554485155702,0.1,2.09125544851557,"0.0-3.3s agent_action (action_state_or_agent_cue, peak=0.344); 3.3-6.6s agent_action (static_ad_ok_low_gap, peak=0.303); 6.6-9.8s scene_spatial (static_ad_ok_low_gap, peak=0.144)"
inbench_clip_03_vLGOZvJ_v4Q_000285_000295,inbench,3.0,vLGOZvJ_v4Q_000285_000295,Food & Cooking,16.39,10,0.10561936856182848,0.07480578354164964,0.16439397225890234,0.10666395385313257,0.26836471342838564,scene_spatial,0.9699489693037079,0,0.25159831764524837,0.1,2.5159831764524836,"0.0-3.3s scene_spatial (static_ad_ok_low_gap, peak=0.268); 3.3-6.6s scene_spatial (static_ad_ok_low_gap, peak=0.116); 13.1-16.4s scene_spatial (static_ad_ok_low_gap, peak=0.096)"
inbench_clip_13_KFcH6BYZWhc_000011_000021,inbench,13.0,KFcH6BYZWhc_000011_000021,Sports,14.9,10,0.07940814007731176,0.03821233503021372,0.05758395209710415,0.07940814007731176,0.16731316908809046,scene_spatial,0.8749824122595908,1,0.21070027446203168,0.1,2.1070027446203166,"0.0-4.5s scene_spatial (static_ad_ok_low_gap, peak=0.167); 13.4-14.9s scene_spatial (static_ad_ok_low_gap, peak=0.074); 4.5-7.5s scene_spatial (static_ad_ok_low_gap, peak=0.066)"
inbench_clip_18_q2ZBVyR1k-U_000021_000031,inbench,18.0,q2ZBVyR1k-U_000021_000031,Pets & Animals,16.39,10,0.07606519990168326,0.023051015370491222,0.06417143406953132,0.07606519990168326,0.1482583910811176,scene_spatial,-0.37282703750885604,1,0.1949096186860041,0.1,1.949096186860041,"13.1-16.4s scene_spatial (static_ad_ok_low_gap, peak=0.148); 6.6-9.8s scene_spatial (static_ad_ok_low_gap, peak=0.085); 3.3-6.6s scene_spatial (static_ad_ok_low_gap, peak=0.064)"
