clip_idx,roi,t,n_vertices,residual_norm,cosine_gap,roi_need_score
0,language_control,2,785,0.07583048715286379,0.1918545365333557,0.7008463968102439
0,language_control,3,785,0.050844652620804176,0.07224160432815552,0.0
0,language_control,4,785,0.05559294147905924,0.0786932110786438,0.07672227889831187
0,language_control,5,785,0.09043691489247108,0.14325618743896484,0.6994539472334254
0,language_control,6,785,0.08285347388812872,0.12079107761383057,0.5347397627498851
0,language_control,7,785,0.07639964666498374,0.0882333517074585,0.34794762654491157
0,language_control,8,785,0.0945314170225184,0.1806005835533142,0.8758460330461986
0,language_control,9,785,0.07670641500484954,0.14072799682617188,0.5335377132674979
0,lateral_object_loc,0,111,0.05353910851080243,0.23214203119277954,0.35723423179132874
0,lateral_object_loc,1,111,0.04616440650425859,0.11231064796447754,0.17390483072200516
0,lateral_object_loc,2,111,0.05839185319373813,0.19284021854400635,0.3220289778765997
0,lateral_object_loc,3,111,0.036591046241277674,0.016376793384552002,0.014559667522064855
0,lateral_object_loc,4,111,0.08928745620973365,0.0073735713958740234,0.18329748816901945
0,lateral_object_loc,5,111,0.1262349738151123,0.005338072776794434,0.3072474084632774
0,lateral_object_loc,6,111,0.18017727551387447,0.014525234699249268,0.5042478726555093
0,lateral_object_loc,7,111,0.14373070004270866,0.012209594249725342,0.3762758987443661
0,lateral_object_loc,8,111,0.18247336307219245,0.026739954948425293,0.528228297448381
0,lateral_object_loc,9,111,0.07968212585210772,0.3844236731529236,0.6476912368370694
0,motion_mt_complex,0,212,0.05705952073684663,0.45054447650909424,0.47778990836801344
0,motion_mt_complex,1,212,0.05977005835546421,0.23271286487579346,0.2506887972213635
0,motion_mt_complex,2,212,0.06458493157470026,0.17127305269241333,0.19803341340825067
0,motion_mt_complex,3,212,0.06046860933535659,0.017950475215911865,0.021232672830573097
0,motion_mt_complex,4,212,0.12508391180186437,0.009547829627990723,0.1940246906202991
0,motion_mt_complex,5,212,0.18042155157322004,0.007149815559387207,0.3471770611051985
0,motion_mt_complex,6,212,0.22997456601168834,0.012106835842132568,0.49197537645031875
0,motion_mt_complex,7,212,0.18797013664190296,0.011844515800476074,0.37347988112649877
0,motion_mt_complex,8,212,0.23472395289095335,0.018529057502746582,0.5122619585760683
0,motion_mt_complex,9,212,0.10057766826737664,0.47115570306777954,0.6224728748542708
0,retrosplenial_pos,0,594,0.05136712905984072,0.34880220890045166,0.1584917377337043
0,retrosplenial_pos,1,594,0.04469467838827613,0.15164649486541748,0.05901541801392777
0,retrosplenial_pos,2,594,0.040669388268992746,0.06965631246566772,0.01383305214884261
0,retrosplenial_pos,3,594,0.045019107880637205,0.11445403099060059,0.04507801460653721
0,retrosplenial_pos,4,594,0.07584055529550367,0.30743902921676636,0.21653027573665112
0,retrosplenial_pos,5,594,0.12997268898426562,0.9667061343789101,0.646213679698683
0,retrosplenial_pos,6,594,0.19390127858336467,1.2810133695602417,0.9673279474415504
0,retrosplenial_pos,7,594,0.1937197361955935,1.1412448585033417,0.9106794790658432
0,retrosplenial_pos,8,594,0.20461409899436292,1.0542294532060623,0.9089823732895992
0,retrosplenial_pos,9,594,0.0651964907133905,0.03518921136856079,0.0748029696593384
0,scene_ppa,0,194,0.04084211403838764,0.20756733417510986,0.06703734597395242
0,scene_ppa,1,194,0.05213250156454462,0.03580737113952637,0.04462965131712326
