clip_idx,roi,t,n_vertices,residual_norm,cosine_gap,roi_need_score
1,occipital_visual_proxy,7,1738,0.08350114419911447,0.025484979152679443,0.04641535076600702
1,occipital_visual_proxy,8,1738,0.09389577296443036,0.030694425106048584,0.09651311165665727
1,occipital_visual_proxy,9,1738,0.11578257431009256,0.04787653684616089,0.20851915455914777
1,occipital_visual_proxy,10,1738,0.0726907831261513,0.07335364818572998,0.0502389421723848
1,retrosplenial_precuneus_proxy,0,1129,0.12251243802046262,0.995362994261086,0.5155229344064534
1,retrosplenial_precuneus_proxy,1,1129,0.2137624956542866,1.595659852027893,1.0
1,retrosplenial_precuneus_proxy,2,1129,0.17928294060107977,1.4646985232830048,0.847736565291514
1,retrosplenial_precuneus_proxy,3,1129,0.1531151344001519,1.233083263039589,0.6896968475974241
1,retrosplenial_precuneus_proxy,4,1129,0.12507824479986354,0.965161994099617,0.5140194955626607
1,retrosplenial_precuneus_proxy,5,1129,0.11301908349692152,0.3548659086227417,0.279403349416434
1,retrosplenial_precuneus_proxy,6,1129,0.0908979494325026,0.2644212245941162,0.1796515527548511
1,retrosplenial_precuneus_proxy,7,1129,0.08325881998509352,0.12362086772918701,0.11000201794033657
1,retrosplenial_precuneus_proxy,8,1129,0.07762061849478535,0.1899927854537964,0.11330800968560927
1,retrosplenial_precuneus_proxy,9,1129,0.08166944061789325,0.17912441492080688,0.12275516154137384
1,retrosplenial_precuneus_proxy,10,1129,0.0573042065972322,0.03940302133560181,0.0
1,scene_context_ppa_proxy,0,1035,0.10488466944313239,0.4393189549446106,0.4289576323314678
1,scene_context_ppa_proxy,1,1035,0.19779618391800624,0.8295068889856339,1.0
1,scene_context_ppa_proxy,2,1035,0.1499974006376618,0.6200047433376312,0.7007569152155204
1,scene_context_ppa_proxy,3,1035,0.13467455647738324,0.41353267431259155,0.5179570570693022
1,scene_context_ppa_proxy,4,1035,0.09958805251942016,0.19304049015045166,0.2567014093833031
1,scene_context_ppa_proxy,5,1035,0.07246656484915635,0.08598178625106812,0.09427544981333773
1,scene_context_ppa_proxy,6,1035,0.057406795897027706,0.06125319004058838,0.025734344520949488
1,scene_context_ppa_proxy,7,1035,0.07212019502850167,0.027679502964019775,0.05669780322303537
1,scene_context_ppa_proxy,8,1035,0.08269062559084432,0.03974860906600952,0.1015093273164477
1,scene_context_ppa_proxy,9,1035,0.10742442329989309,0.04130524396896362,0.18972457089784087
1,scene_context_ppa_proxy,10,1035,0.05604639133494015,0.06680643558502197,0.024398600810541217
1,ventral_visual_ffa_proxy,0,223,0.15601533935268072,0.21392202377319336,0.8961039505782986
1,ventral_visual_ffa_proxy,1,223,0.10403436901775834,0.08094364404678345,0.4064886561851123
1,ventral_visual_ffa_proxy,2,223,0.07899656050125921,0.0493733286857605,0.24906686732401928
1,ventral_visual_ffa_proxy,3,223,0.06634691720763497,0.029060184955596924,0.15900114373089344
1,ventral_visual_ffa_proxy,4,223,0.05674856054877056,0.015169501304626465,0.09433632485545267
1,ventral_visual_ffa_proxy,5,223,0.06224665686902194,0.011307716369628906,0.10284672308265815
1,ventral_visual_ffa_proxy,6,223,0.09294713203602839,0.006801128387451172,0.1915438140044345
1,ventral_visual_ffa_proxy,7,223,0.14598167020179884,0.00877070426940918,0.36831465103767214
1,ventral_visual_ffa_proxy,8,223,0.17408367760399465,0.01320648193359375,0.4701709866940355
1,ventral_visual_ffa_proxy,9,223,0.18804766830032482,0.024527311325073242,0.5427918750172667
1,ventral_visual_ffa_proxy,10,223,0.03389200441348737,0.10213476419448853,0.23014007261191075
